"RegionName","City","State","Metro","CountyName","SizeRank","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"77494","Cinco Ranch","TX","Houston","Fort Bend",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777453838678329,0.797660196756182,0.797660196756182,0.825748806361605,0.841623946068766,0.821880153930731,0.796181091755574,0.794547255059726,0.809364482023767,0.846755637367694,0.80091533180778,0.861803631886734,0.846755637367694,0.784210526315789,0.822490194583513
"77479","Sugar Land","TX","Houston","Fort Bend",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773016056035375,0.807228915662651,0.800533689126084,0.806451612903226,0.798272979532367,0.793408605431797,0.805599217108529,0.800533689126084,0.797777694078406,0.794659036512468,0.800533689126084,0.815448968357311,0.800266844563042,0.789322363645372
"02155","Medford","MA","Boston","Middlesex",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0339486252743,1.03882358881805,1.12870476247562,1.08735427403718,1.08652811539363,0.994791666666667,1.00692259282568,1.04625550660793,1.00860278849006,0.95924793734856,1.04625550660793,1.08251633986928,1.08666313311981
"06511","New Haven","CT","New Haven","New Haven",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372768295075535,0.425123422929237,0.446800053363274,0.445726271630834,0.396534212941609,0.391859890226369,0.375822110867523,0.389254385964912,0.409962916473818,0.404970813738586,0.404970813738586,0.404970813738586,0.444312796208531,0.499803998431987
"92880","Eastvale","CA","Riverside","Riverside",5,0.672193591754425,0.692447600900745,0.696909214076118,0.713795241317231,0.695704779189353,0.711958475463137,0.708174472647135,0.720043845085728,0.707290533188248,0.699558173784978,0.702007375403561,0.709639266706091,0.693877551020408,0.689958896065766,0.695284159613059,0.683229813664596,0.67809325084036,0.698191861725262,0.714285714285714,0.695708401323543,0.700934579439252,0.688991000450251,0.689958896065766,0.687379708551004,0.688734132198788,0.693877551020408,0.692425497378998,0.69104762654801,0.701096746602289,0.69697794718214,0.714109825166215,0.705283701003738,0.710184345723784,0.710184345723784,0.709401709401709,0.708026058921471,0.736260846699974,0.720649895178197,0.72842096093385,0.725532571781414,0.753483082172306,0.71078431372549,0.751325336868617,0.741399762752076,0.725733293014817,0.722661576220344,0.72108843537415,0.742130572237219,0.753483082172306,0.749923477196204,0.745033112582781,0.742472283620926,0.723174811921017,0.788117611397393,0.759526938239159,0.765228037955311,0.794199538218213,0.737560745629941,0.766156557331909,0.772960956371852,0.761296660117878,0.783116538359437,0.794246911575166,0.814393685066227,0.810443296165352,0.798860398860399,0.787983255355824,0.788866930171278,0.815341985764743,0.785854616895874,0.782122905027933,0.8,0.811525514125523,0.813053132426935
"33178","Doral","FL","Miami-Fort Lauderdale","Miami-Dade",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28040973111396,1.24151351455497,1.2489233419466,1.25960500765223,1.27303182579565,1.28040973111396,1.33204616427483,1.30315259159405,1.30958287914839,1.30010834236186,1.30010834236186,1.32791327913279
"02128","Boston","MA","Boston","Suffolk",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875656742556918,0.868621064060804,0.844965478442086,0.879491845063575,0.880131080844414,0.895677126865501,0.878565657185522,0.878565657185522,0.803858520900322,0.779191862812824,0.779632880175272,0.796299948587722,0.826769652484209,0.909504320145521,0.952879070978515
"02125","Boston","MA","Boston","Suffolk",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.759301442672741,0.774739374926641,0.783162016642193,0.775744723380415,0.775274053884646,0.767386091127098,0.789683364511882,0.795053003533569,0.784313725490196,0.75512405609493,0.758131391787844,0.778654553809645,0.795404485851665,0.796776342411263
"11937","East Hampton","NY","New York","Suffolk",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6296296296296,16.25,15,15,14.2857142857143,13.3333333333333,13.3333333333333,13.879179331307,14.3888888888889,13.0279034690799,14.7738899120115,14.9074074074074,14.2857142857143,13.3333333333333
"02144","Somerville","MA","Boston","Middlesex",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07214000229847,1.00415987303085,1.04873534855028,1.01660454083362,1.01660454083362,1.1179455543374,1.3018156903049,1.21270892566963,1.14907677340207,1.08350214992985,1.02579132473623,1.01779252110977,1.00644122383253,1.09271523178808,1.10572109079764,1.11031151579597,1.1010165184244,1.23046592762329
"90210","Beverly Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3930373618522,4.5303920065093,4.86842105263158,4.90936555891239,4.98440424204616,5.67184234099731,4.99220212102308,5.01448629373746,5.24238495428364,5.44413178137419,5.44413178137419,5.72182858957053,5.53569827026181,5.70218312153796,5.720152537401
"11968","Southampton","NY","New York","Suffolk",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2827380952381,16.6666666666667,16.6666666666667,15.922674694977,15.0421179302046,14.2857142857143,15.8541467761953,15.8679800177262,14.1934058268905,14.7292273970126,14.5067833943628,13.9806403574088,14
"11963","Noyack","NY","New York","Suffolk",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4414414414414,18.9204545454545,18.3333333333333,16.6666666666667,14.4927536231884,13.75,13.1176213379974,14.1304347826087,14.1240409207161,14.9317406143345,14,13,12.9412238325282,14.0178571428571,12.8424657534247
"11976","Water Mill","NY","New York","Suffolk",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4098018769552,17.2873563218391,17.1666666666667,19.0238095238095,18.2481751824818,16.923337282112,15.625,14.8799360876512,14.3575017946877,15.4047619047619,17.1428571428571,15.9386950286807,16.4179104477612,17.4166666666667,17.5,16
"11932","Bridgehampton","NY","New York","Suffolk",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3150183150183,16.4728682170543,16.6666666666667,16.1016949152542,16.1016949152542,16.3841807909605,16.0508474576271,14.5643939393939,15.1515151515152,15.5902777777778,15.625,16,16.2331081081081,15.625
"11962","Sagaponack","NY","New York","Suffolk",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6969696969697,17.1428571428571,18.3766233766234,17.979797979798,16.6666666666667,16.6666666666667,15,15.220700152207,16,16.6666666666667,16.6666666666667,16.6666666666667,16,16.9821428571429,17.7809388335704
